region,regionCode,puuid,accountId,matchId,gameCreation,gameDuration,gameStartTimestamp,gameEndTimestamp,gameEndTimestampToDate,gameMode,gameType,platformId,assists,baronKills,champExperience,champLevel,championId,championName,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,detectorWardsPlaced,dragonKills,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,role,spell1Casts,spell2Casts,spell3Casts,spell4Casts,summonerLevel,summonerName,teamPosition,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalTimeCCDealt,totalUnitsHealed,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,abilityUses,baronTakedowns,bountyGold,completeSupportQuestInTime,controlWardsPlaced,deathsByEnemyChamps,elderDragonKillsWithOpposingSoul,elderDragonMultikills,enemyChampionImmobilizations,enemyJungleMonsterKills,epicMonsterSteals,killsWithHelpFromEpicMonster,legendaryCount,multiKillOneSpell,multikills,multikillsAfterAggressiveFlash,pickKillWithAlly,skillshotsDodged,skillshotsHit,soloBaronKills,soloKills,takedowns,teamBaronKills,teamElderDragonKills,teamRiftHeraldKills,tookLargeDamageSurvived,turretPlatesTaken,turretsTakenWithRiftHerald,wardTakedowns,wardsGuarded,kills
SEA,TW2,MIg4hX7r4gOOEYbiTBqqfOnHJy2rG54yrgb9QCjGc9UDPQCKRpSXtMEywFP_bC_i0VpR0MR3nDNqZQ,0F7GvOMPNa9txPlrYpjP1AXGIfZ3XgA-x9TZmlB4_U4olj39f1xlwdyV,TW2_60385603,1681822790934,1362,1681822790934,1681824153378,2023-04-18,CLASSIC,MATCHED_GAME,TW2,2,0,9572,12,45,Veigar,1631,2065,1631,9502,10,2,0,False,True,8733,MIDDLE,0,0,1,MIDDLE,0,0,1,287,82922,16179,10630,0,0,0,0,0,0,4793,963,5545,SOLO,113,62,28,6,33,Player_33488,MIDDLE,91079,17786,17524,0,117,75,0,3363,643,1349,0,0,7,24,2,0,9,False,209,0,700,0,2,10,0,0,19,0.0,0,0,0,0,0,0,3,31,58,0,3,7,0,0,0,0,2,0,0,0,5.0
SEA,TW2,mUSKE0uBzLDh_Rjdua2pzw2IRrMSxJ9xMCOCbZz46UhGDaeHhsvWsygOjqXG8tqMJC_CZf1lIXFj9w,SVOaeBvWacsDj4bmHN2715uVSwpa11fN666BHkAcuqrG82zB5VArA0Wt,TW2_60385603,1681822790934,1362,1681822790934,1681824153378,2023-04-18,CLASSIC,MATCHED_GAME,TW2,2,0,8358,11,221,Zeri,2184,3569,2184,9959,5,0,0,False,True,9993,BOTTOM,0,0,1,BOTTOM,444,3,1,508,12433,3844,6957,4,0,0,0,0,0,77305,13852,7122,CARRY,486,30,28,6,495,Player_33489,BOTTOM,102754,17741,14448,2087,166,72,1,13015,45,368,0,0,7,10,0,1,5,False,550,0,450,0,0,5,0,0,0,0.0,0,0,0,0,0,0,6,47,400,0,1,8,0,0,0,0,3,0,1,0,6.0
SEA,TW2,KMaQU2Z3Wc0qAmZAmKRCsbKlCVjGoG_8LleirMyRjTONaCceo8lPLYSeyAZBvSd3Nad_-VSRXHKlag,110SjOp93CludWaZ0knxpYd6xM5IUanRBWlAlscSEB5MqtQhQyWMQRyX,TW2_60385603,1681822790934,1362,1681822790934,1681824153378,2023-04-18,CLASSIC,MATCHED_GAME,TW2,5,0,5722,9,497,Rakan,375,457,375,13719,7,3,0,False,True,5721,UTILITY,0,0,1,BOTTOM,0,2,1,508,7817,3769,6105,0,0,0,0,0,0,3069,861,7548,SUPPORT,28,27,28,6,341,Player_33490,UTILITY,16547,5301,13808,2610,27,55,4,5660,670,153,0,0,7,39,3,3,19,False,89,0,0,0,3,7,0,0,19,0.0,0,1,0,0,0,0,7,41,17,0,0,8,0,0,0,0,2,0,3,0,3.0
SEA,TW2,OpKnlUqfSn_SFUpChfstgY5mB3vHi71oIyxdHKQ6sVnbRZ0hkZHbFIMbfHrRsFz7fJ0D6qPg8b9_Hw,flxgbBCW1ukSn5lXPyiA9kC8DUBIfrlEB4eI7mRe0rYg4cvlUM0aurMX,TW2_60385603,1681822790934,1362,1681822790934,1681824153378,2023-04-18,CLASSIC,MATCHED_GAME,TW2,9,0,11085,13,875,Sett,2109,10159,2109,18011,5,2,0,False,True,8435,TOP,1,1,0,TOP,0,2,2,326,565,565,11841,0,0,0,0,0,0,61139,5046,11970,SOLO,51,15,33,4,336,Player_29230,TOP,68985,7333,24147,2780,116,151,1,7280,1721,335,1,3,1,26,2,1,10,True,103,1,0,0,2,5,0,0,45,0.0,0,0,0,0,1,0,10,30,0,0,1,12,1,0,2,0,0,10,1,0,3.0
SEA,TW2,Player Not Found,Player Not Found,TW2_60385603,1681822790934,1362,1681822790934,1681824153378,2023-04-18,CLASSIC,MATCHED_GAME,TW2,11,1,11207,13,121,Khazix,223,41031,223,12851,2,0,3,False,True,10333,JUNGLE,0,1,0,JUNGLE,0,5,3,709,686,686,5091,132,0,0,0,0,0,119187,6748,15663,NONE,158,75,23,16,38,Player_33491,JUNGLE,154582,7692,20853,12137,6,108,1,34708,257,98,2,3,1,9,0,0,1,True,272,1,0,0,0,2,0,0,0,1.0,0,0,0,0,2,0,14,33,14,0,0,17,1,0,2,0,0,10,0,0,6.0
SEA,TW2,_dA3a-gtxt5oKJ7PlhdUSCUovnjHeqbxE8m43xC9wDNdhlupeaof-8NxD-QSFE39oL96UOQkwq3rjw,wJ0qo6xPP-EKX8wgdkZPMKOibb9_Ilfija84SF2tVxWza1mX6XGGDp5_,TW2_60385603,1681822790934,1362,1681822790934,1681824153378,2023-04-18,CLASSIC,MATCHED_GAME,TW2,6,0,13328,15,517,Sylas,0,10193,0,17784,2,0,0,False,True,14094,MIDDLE,0,0,0,MIDDLE,0,14,2,491,99183,33834,7675,4,0,0,0,0,0,6066,492,15491,SOLO,56,68,156,16,51,Player_33492,MIDDLE,112104,35004,24093,11174,120,242,1,6855,678,926,0,0,1,11,0,0,7,True,296,1,0,0,0,2,0,0,63,0.0,0,0,2,0,6,1,17,74,28,0,9,30,1,0,2,0,0,10,0,0,24.0
SEA,TW2,JRM7vXr1jhEMGk5_5v1ABdNLNaHVwiOlTzYWzg4GDgM-GAj2FamyugRmnv6SV_6Al4WBdzeI6qM9oA,nqjD9Xu4Y_qWEL7OKMgnJhWYyG_Fa3yn01A_GgfpaqWlrwjcfdsOnE0p,TW2_60385603,1681822790934,1362,1681822790934,1681824153378,2023-04-18,CLASSIC,MATCHED_GAME,TW2,9,0,10060,13,18,Tristana,12929,16448,12929,4793,1,0,0,False,True,9606,BOTTOM,0,1,0,BOTTOM,369,0,1,762,17551,1014,4505,4,0,0,0,0,0,79557,7160,6780,CARRY,26,18,21,4,322,Player_19514,BOTTOM,104293,8634,11574,3592,143,4,1,7184,460,288,3,4,1,11,0,1,7,True,69,0,0,0,0,1,0,0,3,2.0,0,0,0,0,0,0,8,56,0,0,0,11,1,0,2,0,2,10,1,0,2.0
SEA,TW2,fci4Jt02Wb9l_tNbiqgVvccZ5aDDOq3UYXBK-j_Y3aH6VLd8LxQAgIrWsK30EiObmO4E95ca7K0paQ,ltO09A_C-Ic_KNbvfQzynFtiMmfG1qSbcu1sT3DzN1HLNzuBMavLu6_P,TW2_60385603,1681822790934,1362,1681822790934,1681824153378,2023-04-18,CLASSIC,MATCHED_GAME,TW2,11,0,8348,11,22,Ashe,3218,6853,3218,5194,8,2,0,False,True,7746,UTILITY,0,0,0,BOTTOM,183,0,1,255,709,709,4381,4,0,0,0,0,0,40212,6158,7519,SUPPORT,14,61,8,6,30,Player_33493,UTILITY,40924,6868,12046,246,38,391,1,2,0,145,1,5,1,30,2,2,11,True,89,1,0,1,2,8,0,0,3,0.0,0,0,0,0,0,0,10,113,58,0,0,13,1,0,2,0,2,10,2,0,2.0
AMERICAS,BR1,rGXDSCxnjgfhxngw52jfjrfKS6WmEQH-9fOYPZmwsVfOy7pbtbWjXDunfOhrDirTj3FXwqblpA_e_g,QSog1I_-hHqaW9RmArBN5UTybkGA-978gDp-BhJMAN09_a2smeGJ2mn7,BR1_2795011955,1693266253151,1906,1693266253151,1693268159976,2023-08-28,CLASSIC,MATCHED_GAME,BR1,13,0,13312,15,54,Malphite,1061,1061,1061,83453,11,0,0,False,False,8926,TOP,0,0,4,MIDDLE,41,0,1,544,31310,9860,5677,0,0,1,0,0,0,45783,8542,33353,DUO,45,100,57,12,127,Player_34254,TOP,91094,19054,40942,4350,117,1406,1,13999,652,1912,0,0,11,9,0,0,7,False,214,0,0,0,0,11,0,0,10,0.0,0,1,0,0,0,0,13,14,0,0,0,15,0,0,0,0,1,0,21,0,2.0
AMERICAS,BR1,Player Not Found,Player Not Found,BR1_2795011955,1693266253151,1906,1693266253151,1693268159976,2023-08-28,CLASSIC,MATCHED_GAME,BR1,11,0,14925,16,79,Gragas,157,9144,157,33056,11,0,1,False,False,14475,JUNGLE,0,0,4,JUNGLE,0,3,2,525,132164,28609,5535,80,0,1,0,0,0,15569,663,34176,NONE,197,118,87,12,714,Player_27453,JUNGLE,171921,30550,40552,12955,57,413,1,24187,1277,840,0,1,11,8,3,2,0,False,414,0,1275,0,0,11,0,0,72,0.0,0,1,0,0,1,0,19,15,14,0,0,24,0,0,0,0,0,0,5,0,13.0
AMERICAS,BR1,ZW6PJ-YJGRgD3w279SajhSetrMNujOX6STwwY9r9Z9igQ2Z7-fpuIhR5WpwTqeHVpBNbq3K2QCzMeA,grkF1n_cg7bav5U6N2C1wjwNhAucd9bgwTJcf-LVcP43cn4,BR1_2795011955,1693266253151,1906,1693266253151,1693268159976,2023-08-28,CLASSIC,MATCHED_GAME,BR1,8,0,14188,15,268,Azir,245,3022,245,18848,13,2,0,False,False,14853,MIDDLE,0,0,4,MIDDLE,0,3,3,388,135994,39714,2563,0,0,1,0,0,0,9428,943,31465,DUO,58,149,22,14,433,Player_34255,MIDDLE,148755,41457,34412,2077,158,173,1,3332,798,384,0,0,11,26,3,1,9,False,243,0,900,0,2,13,0,0,13,0.0,0,1,0,0,2,0,16,6,13,0,2,23,0,0,0,0,2,0,16,0,15.0
AMERICAS,BR1,YRvsscG1YZ8tKgSxgqIYSWtk8a2rfGRE-tLUn6QKO3j3e--ati54roY9lv9ORs_1mk-R4SsqMuAsNA,53l-SesfxOUcI3aKUjtCv3uNMMfjc28xjPepCEipf53Nxek,BR1_2795011955,1693266253151,1906,1693266253151,1693268159976,2023-08-28,CLASSIC,MATCHED_GAME,BR1,9,0,16353,16,18,Tristana,7470,9743,7470,21704,9,0,0,False,False,16485,BOTTOM,0,0,4,BOTTOM,617,3,2,443,29184,3799,3547,20,0,1,0,0,0,147047,26803,31073,CARRY,54,47,41,9,395,Player_34256,BOTTOM,177500,31445,36198,12090,185,83,3,1268,841,1577,2,2,11,21,0,4,8,False,151,0,1125,0,0,9,0,0,9,0.0,0,0,0,0,1,0,15,5,0,0,2,19,0,0,0,0,4,0,10,1,10.0
AMERICAS,BR1,9upikhApaHrSP71MSHXqhCM7tFbzzVxgPCDwP5POiBInnkCBp5Hsqc7UAl-qt2ErHhN9Os-FIYiX6A,jZpPDufoKKFror_4hFxAcg5xP9CZzQTufb-elqe7eCvMNHs,BR1_2795011955,1693266253151,1906,1693266253151,1693268159976,2023-08-28,CLASSIC,MATCHED_GAME,BR1,27,0,13160,15,526,Rell,325,348,325,52054,18,0,0,False,False,8815,UTILITY,0,0,4,BOTTOM,26,0,1,178,16296,7047,4668,0,0,1,0,0,0,6104,1806,36132,SUPPORT,77,55,52,12,478,Player_27457,UTILITY,33994,10651,41697,1652,33,343,1,11593,1797,896,1,1,11,30,0,0,17,False,196,0,0,0,0,18,0,0,80,0.0,0,1,0,0,0,0,23,10,0,0,0,28,0,0,0,1,1,0,6,1,1.0
AMERICAS,BR1,akGGe1qncaEeSkiX3GE3tn-AfEyupOZ5Di4L6xNFayIsHwi4AomMsReK4B0BbXdd9AyUW4MK5LkNAA,kLI1hjdf6L0y8OR_3EHuXNKjm1W_nqi_vrDnIWezy7G5pPI,BR1_2795011955,1693266253151,1906,1693266253151,1693268159976,2023-08-28,CLASSIC,MATCHED_GAME,BR1,7,0,17301,17,420,Illaoi,8164,12387,8164,40535,5,2,0,False,False,14296,TOP,1,1,0,TOP,0,4,2,960,2498,1454,19158,0,0,0,0,0,0,183349,30681,19210,SOLO,84,119,40,10,373,Player_34257,TOP,189887,32359,38874,11131,205,1434,1,4038,223,504,4,5,3,32,2,2,13,True,253,0,300,0,2,5,0,0,1,0.0,0,1,0,1,2,0,6,6,24,0,4,15,1,0,1,0,3,0,2,0,8.0
AMERICAS,BR1,xz6PRWs2GpCurJu02zUGSh94V3bGMsCSNQr1b3Sx3xF5ZSe0E9uvxMDg2xNz7WqPAtJDStKU_Vd-sw,J6Fd6K47USFE1zCYzIbcP7UB5_9Aj5NdkK2p3ZGhuGwSRk0,BR1_2795011955,1693266253151,1906,1693266253151,1693268159976,2023-08-28,CLASSIC,MATCHED_GAME,BR1,25,1,19945,18,62,MonkeyKing,2270,40637,2270,55298,9,0,3,False,False,17735,JUNGLE,1,2,0,JUNGLE,0,5,2,318,26849,5734,24320,139,1,0,1,0,0,151757,34567,18943,NONE,222,74,114,21,205,Player_34258,JUNGLE,221558,43608,47406,19546,36,260,1,42952,3307,4141,0,1,3,14,0,0,7,True,431,1,300,0,0,9,0,0,31,4.0,0,0,0,0,2,0,21,12,0,0,3,42,1,0,1,1,0,0,0,0,17.0
AMERICAS,BR1,sfvKq4zD62o3FkxRbQ4lIksZ1-wfqGI1v75TBrTsCZJ8CkKQfE7ONi7ValiSOEphb9kv36Zrsb4bQg,ZH13qoXEEUyvssjWrPpxlWxjL5PJI258gNn6Wjq8UAQA3xM,BR1_2795011955,1693266253151,1906,1693266253151,1693268159976,2023-08-28,CLASSIC,MATCHED_GAME,BR1,14,0,13438,15,24,Jax,3600,5293,3600,26706,12,0,0,False,False,11782,MIDDLE,1,1,0,MIDDLE,0,4,2,384,23311,8049,25745,7,0,0,0,0,0,57007,21863,8542,SOLO,54,50,59,10,494,Player_34259,MIDDLE,81849,31322,35866,6420,77,124,1,1530,1410,1579,2,2,3,8,0,1,4,True,173,0,0,0,0,12,0,0,27,7.0,0,0,0,0,2,2,14,14,0,0,2,25,1,0,1,0,0,0,1,0,11.0
AMERICAS,BR1,GIWUE80VgRFEfMFNgRSWNIT-5aTpk1bwGrdMQS3nByoVUA0An_oamMa6cIV4x11ke09p7aQ3ui7y9g,B1lArWhxka0kXPdfZ6JMm7L0TOGH-3x3jtBFOw7yfBR5,BR1_2795011955,1693266253151,1906,1693266253151,1693268159976,2023-08-28,CLASSIC,MATCHED_GAME,BR1,14,0,17571,17,202,Jhin,7001,13721,7001,13421,7,0,0,False,False,17258,BOTTOM,1,1,0,BOTTOM,1808,5,2,678,14859,5074,12705,4,0,0,0,0,0,156316,27667,13033,CARRY,63,42,51,43,539,Player_34260,BOTTOM,173548,33249,25997,6787,188,192,3,2372,507,258,3,3,3,14,0,1,8,True,199,0,0,0,0,7,0,0,18,0.0,0,0,0,0,2,0,16,8,16,0,0,32,1,0,1,0,5,0,1,0,18.0
AMERICAS,BR1,nJK--m3prJOhy5MSQjc8rn1H54L4Ytwj7yyS_3alAEdgOeKG5npUxx0DXWJwZi83wVBbgOLgFd643w,uN6Y6Gr_rT5GbiCJM9_8KACX4jWhwKns0uVWuZy4jrFc8ww,BR1_2795011955,1693266253151,1906,1693266253151,1693268159976,2023-08-28,CLASSIC,MATCHED_GAME,BR1,24,0,15101,16,235,Senna,2961,11870,2961,7688,8,2,0,False,False,13534,UTILITY,0,2,0,BOTTOM,472,3,2,665,0,0,9925,0,0,0,1,0,0,68339,24327,6816,SUPPORT,61,36,24,10,571,Player_34261,UTILITY,72529,24467,16741,7693,42,167,5,4190,140,0,0,2,3,40,2,0,24,True,131,1,0,1,2,8,0,0,21,0.0,0,1,0,0,1,1,18,4,31,0,1,32,1,0,1,0,3,0,0,0,8.0
ASIA,KR,QiKHHUa2kBu9bHN6CbqGH6SkugeVjLw41gMzqRfO2Wa-qbqbb7mMp4PzHlr4G1FxvM0_Yl_eKlOv_g,cVuZU87uY5cmPbPy4YmcQvMJT_uD4sswltU2VX9CfTdUONQ,KR_6494387086,1684007751695,1370,1684007751695,1684009122523,2023-05-13,CLASSIC,MATCHED_GAME,KR,0,0,11455,14,114,Fiora,2941,2941,2941,9868,2,1,0,False,True,7734,TOP,0,0,0,TOP,399,0,0,248,1829,1169,9643,0,0,0,0,0,0,86953,5981,5310,SOLO,171,3,38,1,798,Player_37637,TOP,96046,8335,15291,3863,204,60,1,7264,1184,337,0,0,3,14,1,1,8,False,213,0,0,0,1,2,0,0,2,0.0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,2,0,1,5,1,0,0.0
ASIA,KR,idmAhEYkhU5VIEyZ-RbUBrl-FCnjpdA9mtXXZYqqgal_lT7B2ZtrDeugPD9Q3WfX10wnqtzkCiEYZA,su_mv78zjxMhNw5Xb7hpzFVIVVBuH51z3NZsz7Hhj0AAUng3fBAd-h7S,KR_6494387086,1684007751695,1370,1684007751695,1684009122523,2023-05-13,CLASSIC,MATCHED_GAME,KR,4,0,9692,12,163,Taliyah,0,27678,0,8330,4,0,0,False,True,10681,JUNGLE,0,0,0,JUNGLE,0,5,2,838,144489,14450,5334,128,0,0,0,0,0,12749,775,9738,NONE,188,32,53,4,103,Player_37638,JUNGLE,187712,16434,16163,5743,46,503,1,30473,1208,1090,1,1,3,19,1,6,1,False,277,0,300,0,0,4,0,0,21,3.0,0,0,0,0,1,0,8,29,93,0,0,9,0,0,2,0,3,5,6,0,5.0
ASIA,KR,Player Not Found,Player Not Found,KR_6494387086,1684007751695,1370,1684007751695,1684009122523,2023-05-13,CLASSIC,MATCHED_GAME,KR,3,0,9289,12,222,Jinx,121,1362,121,3841,4,0,1,False,True,8399,BOTTOM,0,0,0,BOTTOM,475,0,0,569,134,134,2093,13,0,0,0,1,0,103181,3256,5442,CARRY,162,25,6,6,84,Player_37639,BOTTOM,104016,3391,7847,1339,203,51,1,700,0,311,0,0,3,17,0,5,6,False,199,0,0,0,0,4,0,0,3,0.0,1,0,0,0,0,0,3,18,5,0,0,3,0,0,2,0,0,5,5,1,0.0
ASIA,KR,Player Not Found,Player Not Found,KR_6494387086,1684007751695,1370,1684007751695,1684009122523,2023-05-13,CLASSIC,MATCHED_GAME,KR,1,0,10542,13,420,Illaoi,4022,4022,4022,16712,9,4,0,False,True,8277,MIDDLE,0,0,0,MIDDLE,0,2,2,230,229,126,11612,0,0,0,0,0,0,114326,15102,10753,SOLO,65,95,26,6,178,Player_37640,MIDDLE,114555,15228,26529,3975,170,26,1,0,0,4163,1,1,3,24,4,2,11,False,192,0,0,0,4,9,0,0,0,0.0,0,0,0,0,1,0,3,44,12,0,1,4,0,0,2,0,3,5,2,0,3.0
ASIA,KR,38RfFeGsaM8VJ43G-5Qf3mxnICV_n-znI5xBgqbQg0mPeihgQ3cAYCf6I9Vg2DWbIb5QCFuJxpUwCQ,onF-WWeUfBFaotuxqqn0ftlWyYopE7-wxS_bliOZOOwlnzzjPzurCrgO,KR_6494387086,1684007751695,1370,1684007751695,1684009122523,2023-05-13,CLASSIC,MATCHED_GAME,KR,6,0,5541,9,57,Maokai,0,1059,0,8570,4,4,0,False,True,5876,UTILITY,0,0,0,BOTTOM,0,0,1,579,15793,5430,5000,2,0,0,0,0,0,4138,836,7011,SUPPORT,28,14,61,5,276,Player_37641,UTILITY,23818,6266,12448,2562,34,235,3,3886,0,436,0,0,3,37,6,4,16,False,108,0,0,0,4,4,0,0,61,0.0,0,0,0,0,0,0,7,23,18,0,0,8,0,0,2,0,0,5,4,0,2.0
ASIA,KR,fS-xVhXWiE_8W3LuorPKAVIV4e5aRPZFC_nYEKVSwUq44V_1dy56TczjrUvHC6CJtZaAqvdRyk4fuw,qJBGEdmT-Z-7jC7xUHfOSzXmdcTZ4laj5jhzP811UbpD1o4,KR_6494387086,1684007751695,1370,1684007751695,1684009122523,2023-05-13,CLASSIC,MATCHED_GAME,KR,8,0,13525,15,79,Gragas,651,1973,651,10696,0,1,0,False,True,9317,TOP,0,0,0,TOP,0,3,1,0,90199,12816,3564,4,0,0,0,0,0,13622,1033,9345,SOLO,294,84,59,6,555,Player_11418,TOP,103821,13849,13963,8936,167,334,1,0,0,1052,1,1,2,14,2,2,4,True,443,1,450,0,1,0,0,0,39,1.0,0,0,0,0,0,0,8,9,7,0,2,11,1,0,0,0,2,0,3,0,3.0
ASIA,KR,pDU4NlIXdLOFrG6cBiZ1hCbo0Vb9Ado4nc6XqBIsba88GBn73Rzo6eHUjA_YMfOXY0IW0yfcAg0tSg,hd82b-LbEWEx8W5LIYg3A2F5F2SW6QKU8c09UvlDkinTtAA,KR_6494387086,1684007751695,1370,1684007751695,1684009122523,2023-05-13,CLASSIC,MATCHED_GAME,KR,8,1,11053,13,120,Hecarim,725,35300,725,23399,3,3,2,False,True,9590,JUNGLE,0,0,0,JUNGLE,0,4,2,576,11883,2170,8475,143,0,0,0,0,0,136811,9658,20439,NONE,271,50,43,5,685,Player_28084,JUNGLE,187044,12615,29641,18430,7,179,1,38347,786,726,0,0,2,21,4,0,5,True,369,1,0,0,3,3,0,0,48,13.0,0,0,0,0,1,0,13,21,9,0,0,14,1,0,0,0,2,0,0,0,6.0
ASIA,KR,UxOhioBYiEzdgSqc2uuY3G6rC6h8ZgLog7NONjPvro0K4moghXrm3QSZ1IzxCICo5boUQ5ymE0cFKw,Mm-thUCRUTPBe6zHdA8OEiLrL9ISoEUik43Vfp_pGpeGtumRaQZBKzSl,KR_6494387086,1684007751695,1370,1684007751695,1684009122523,2023-05-13,CLASSIC,MATCHED_GAME,KR,10,0,13193,15,103,Ahri,1913,2530,1913,7587,2,0,0,False,True,10703,MIDDLE,0,0,0,MIDDLE,0,4,2,508,68702,13665,3395,1,0,0,0,0,0,12193,2779,10941,SOLO,99,93,32,33,171,Player_11517,MIDDLE,111949,21186,14433,6060,173,66,1,31052,4740,96,0,1,2,15,0,3,7,True,257,1,0,0,0,2,0,0,18,1.0,0,0,0,0,1,0,13,15,104,0,3,17,1,0,0,0,0,0,19,0,7.0
ASIA,KR,Player Not Found,Player Not Found,KR_6494387086,1684007751695,1370,1684007751695,1684009122523,2023-05-13,CLASSIC,MATCHED_GAME,KR,5,0,12105,14,498,Xayah,4478,23242,4478,4349,2,3,0,False,True,11816,BOTTOM,0,0,0,BOTTOM,391,3,3,367,714,614,3897,12,0,0,0,0,0,145706,9103,4962,CARRY,62,37,46,2,274,Player_37642,BOTTOM,151830,9875,9071,2415,222,39,1,5410,158,210,2,2,2,24,4,2,11,True,147,1,0,0,3,2,0,0,3,0.0,0,0,0,0,2,0,10,19,32,0,0,11,1,0,0,0,2,0,2,0,6.0
ASIA,KR,zEtHwSG2wLtT6JwMg20Im6z3tvrRql-0XhJ7kMc0CH1mHYYC01SU8EFfiuCMPFyVjlJQ9uwWo5QX2w,c7YPxAR8UcgCRLxSwc3ixhunZxfFSe1HQDlyDdJtbp1UIUZ37_HVtXPs,KR_6494387086,1684007751695,1370,1684007751695,1684009122523,2023-05-13,CLASSIC,MATCHED_GAME,KR,13,0,7297,10,497,Rakan,146,631,146,11945,3,4,0,False,True,6147,UTILITY,0,0,0,BOTTOM,0,0,1,363,8030,3333,5795,0,0,0,0,0,0,5356,1289,4993,SUPPORT,25,36,40,5,296,Player_28114,UTILITY,21341,5277,11096,4268,32,134,5,7954,654,306,0,1,2,64,5,5,26,True,106,1,0,0,4,3,0,0,24,0.0,0,0,0,0,0,0,13,17,14,0,0,14,1,0,0,0,1,0,7,1,1.0
ASIA,KR,fmo2W5gORVV5Ny826pzSdTUqLrWpng6Ay9Y4HBvThEg8kj-tVo6us0ZbXq4Pgx-lq98kAEnlYsU0MA,yKVcGMNMeGDEbvCtHX4-qO1U7z9wADwVSPKEklnX25hEWmk,KR_6576880827,1688547788191,1913,1688547788191,1688549701465,2023-07-05,CLASSIC,MATCHED_GAME,KR,9,0,16573,17,78,Poppy,2994,18649,2994,51601,4,3,0,False,False,11056,TOP,1,2,0,TOP,4,3,1,889,7267,4315,7292,4,0,0,1,0,0,121792,19181,22626,SOLO,133,39,35,9,440,Player_43765,TOP,132809,23684,33482,8352,170,526,1,3750,187,3563,0,4,2,21,4,3,10,True,216,2,0,0,3,4,0,0,36,2.0,0,0,0,0,0,0,6,4,2,0,4,13,2,0,2,1,0,10,4,0,4.0
ASIA,KR,tVhMZzWerrWLxTKVB3uOwhJ1XqWNRcdzkC0kavdJc8H3VCenhGn4w9V6FsGBJ-5tcs9QuZWvN0Ay2A,smLLAZO25yygsZjnbmPWgGH_RiVgrqx8A_7trjnPBIhtr7o,KR_6576880827,1688547788191,1913,1688547788191,1688549701465,2023-07-05,CLASSIC,MATCHED_GAME,KR,8,2,15757,16,64,LeeSin,2314,36403,2314,59157,7,7,1,False,False,15056,JUNGLE,0,0,0,JUNGLE,0,6,2,839,42046,3031,12410,162,0,0,0,0,0,144383,14505,17376,NONE,220,158,134,10,200,Player_43766,JUNGLE,233906,18460,35546,15437,31,441,1,47476,922,5759,4,5,2,36,8,1,15,True,522,2,300,0,6,7,0,0,28,20.0,0,0,0,0,1,0,17,13,22,0,0,19,2,0,2,1,3,10,1,0,11.0
ASIA,KR,3Tpdtz77zNGrpVMspZxNedVU5gdldYMJo8Y6jjERVHvLJMbAHgaYQCy1Ov5zm18lzp_mNEORpiiz9Q,hFiNmFPcaMLH6rT5bUanAq41P3SElqAKkoztVny-cwK9EkId0lHWJNdW,KR_6576880827,1688547788191,1913,1688547788191,1688549701465,2023-07-05,CLASSIC,MATCHED_GAME,KR,7,0,21214,18,157,Yasuo,3066,21075,3066,30928,3,1,0,False,False,16397,MIDDLE,1,2,0,MIDDLE,761,5,1,506,28524,3243,5732,24,0,0,0,0,0,234277,21952,13391,SOLO,367,17,182,5,86,Player_43767,MIDDLE,271570,26467,21387,9269,278,224,1,8768,1272,2262,1,3,2,21,1,4,9,True,571,1,0,0,1,3,0,0,34,6.0,0,0,0,0,0,0,11,7,25,0,0,14,2,0,2,0,4,10,4,0,7.0
ASIA,KR,eUQsiXcO9nFZjDG3XawR7Gl7EUFWqnSltO8cDwEud37l5T1gI4im4JqdkpMSxS_7hj3GxVqWl5onkA,JGavSV3zzpd_orTvHpmX1KFppHGdVGyGUsh9lT6vMbNjOHw,KR_6576880827,1688547788191,1913,1688547788191,1688549701465,2023-07-05,CLASSIC,MATCHED_GAME,KR,11,0,15917,16,145,Kaisa,3610,14508,3610,8736,6,3,0,False,False,13647,BOTTOM,0,1,0,BOTTOM,294,2,2,358,89197,16574,7263,0,0,0,1,0,0,89172,7641,8970,CARRY,81,52,217,7,270,Player_43768,BOTTOM,184134,24440,17553,1568,225,49,1,5764,224,1318,2,3,2,26,3,2,12,True,357,2,0,0,3,6,0,0,0,0.0,0,0,0,0,1,0,14,6,21,0,1,17,2,0,2,0,1,10,2,0,6.0
